"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
8436,124547,"prior",10,4,10,12
7878,124587,"prior",14,0,13,8
3363,124636,"prior",71,2,13,1
5753,124653,"prior",3,6,11,29
115,124725,"prior",13,0,9,8
6108,124725,"prior",16,1,7,9
6196,124753,"prior",89,5,12,1
6112,124762,"prior",5,6,20,14
6274,124823,"prior",76,3,9,3
6687,124829,"prior",10,1,11,3
8827,124838,"prior",71,3,15,1
8549,124888,"prior",64,4,19,5
1751,124893,"prior",20,1,18,7
3108,125088,"prior",9,4,15,5
5862,125139,"prior",1,5,8,NA
1332,125171,"prior",29,1,23,0
3457,125200,"prior",21,1,15,13
1111,125205,"prior",12,0,9,6
7365,125207,"prior",7,1,18,8
7309,125212,"prior",3,6,8,22
2622,125212,"prior",7,3,18,30
1241,125220,"prior",1,0,12,NA
2302,125245,"prior",4,3,9,30
321,125272,"prior",36,1,12,17
1616,125313,"prior",11,2,17,30
1969,125314,"prior",47,3,16,1
5048,125364,"prior",15,1,21,5
1301,125432,"prior",28,6,12,7
3882,125449,"prior",18,1,16,6
5411,125460,"prior",16,4,10,7
3111,125473,"prior",3,0,9,30
8628,125492,"prior",18,4,16,6
7861,125514,"prior",5,6,16,18
9894,125515,"prior",7,1,10,9
6230,125553,"prior",1,6,14,NA
8068,125623,"prior",21,5,14,10
1322,125652,"prior",14,5,17,11
3256,125664,"prior",20,1,9,6
2116,125667,"prior",5,1,18,23
6430,125668,"prior",27,5,9,3
3542,125693,"prior",17,5,9,7
3625,125715,"prior",60,4,8,4
2009,125791,"prior",23,0,11,1
3310,125863,"prior",47,1,10,7
8168,125906,"prior",2,1,14,17
9330,125917,"prior",35,1,11,5
6688,125918,"prior",30,2,14,30
5644,125921,"prior",7,1,13,13
8258,125923,"prior",4,3,9,4
579,125944,"prior",5,0,13,7
7475,125956,"prior",6,5,12,27
1684,125988,"prior",1,5,21,NA
7130,126043,"prior",1,0,11,NA
3134,126054,"prior",12,5,11,2
309,126109,"prior",17,5,10,30
2236,126154,"prior",35,5,12,6
1182,126186,"prior",7,5,11,17
7995,126209,"prior",32,1,14,2
5211,126236,"prior",12,1,20,6
4226,126290,"prior",4,0,22,6
5988,126311,"prior",21,3,17,4
5498,126382,"prior",16,0,14,13
9643,126408,"prior",15,6,20,8
9683,126410,"prior",9,0,21,5
2534,126419,"prior",14,0,15,7
910,126435,"prior",2,0,16,30
4865,126455,"prior",62,4,13,5
6789,126472,"prior",2,0,19,7
1974,126486,"prior",9,4,10,5
2781,126526,"prior",1,0,14,NA
5651,126535,"prior",18,4,9,18
4611,126540,"prior",9,5,8,14
3483,126587,"prior",7,2,14,9
3860,126599,"prior",9,1,14,2
7487,126625,"prior",2,3,17,30
7196,126625,"prior",12,0,9,6
8109,126635,"prior",1,3,12,NA
9153,126651,"prior",2,0,9,30
4075,126715,"prior",17,5,8,3
2048,126720,"prior",6,5,19,11
1636,126755,"prior",15,3,11,9
1855,126787,"prior",3,1,13,1
6567,126887,"prior",2,6,12,13
150,126892,"prior",4,4,12,2
429,126918,"prior",2,0,9,7
9353,126933,"prior",4,2,8,30
9312,126994,"prior",5,1,17,30
3522,127046,"prior",29,1,15,7
1434,127049,"prior",24,5,8,3
122,127081,"prior",16,2,1,5
7260,127100,"prior",11,1,15,11
9372,127125,"prior",10,1,23,8
1112,127160,"prior",26,1,20,7
2798,127173,"prior",29,1,14,12
272,127211,"prior",10,5,14,4
8999,127225,"prior",3,0,15,8
4542,127311,"prior",3,2,14,24
5902,127318,"prior",8,0,10,4
5152,127336,"prior",8,1,19,22
8368,127356,"prior",1,2,12,NA
9220,127364,"prior",17,5,9,30
4020,127375,"prior",9,4,20,7
7993,127378,"prior",1,2,14,NA
2697,127410,"prior",3,6,13,6
8341,127412,"prior",26,0,9,5
2591,127427,"prior",40,0,9,3
8154,127427,"prior",76,3,21,3
6959,127427,"prior",83,4,9,4
9552,127481,"prior",6,0,15,8
55,127522,"prior",8,4,14,5
3407,127523,"prior",71,1,14,3
8510,127529,"prior",21,0,11,2
2886,127541,"prior",1,3,9,NA
7493,127687,"prior",48,4,14,3
3293,127731,"prior",14,0,18,17
7466,127757,"prior",14,6,19,6
942,127773,"prior",7,5,16,4
6545,127784,"prior",25,6,16,14
4863,127807,"prior",12,3,10,13
488,127848,"prior",22,1,19,4
4010,127858,"prior",38,1,8,6
3762,127867,"prior",6,1,12,14
5878,127868,"prior",26,6,22,7
9805,127890,"prior",92,6,15,3
8444,127899,"prior",6,6,11,7
7499,127906,"prior",9,0,9,6
1728,127913,"prior",7,6,17,21
5188,127930,"prior",8,6,8,27
635,127975,"prior",9,0,16,5
7804,128019,"prior",1,6,10,NA
7418,128019,"prior",7,4,11,15
9731,128049,"prior",25,5,11,11
7425,128073,"prior",37,4,14,7
9290,128106,"prior",8,5,7,5
5874,128164,"prior",4,4,14,6
6543,128200,"prior",31,6,13,7
70,128213,"prior",2,6,15,4
4362,128243,"prior",2,5,16,9
6051,128263,"prior",48,4,9,4
3157,128324,"prior",3,2,16,9
374,128335,"prior",7,2,18,2
6726,128338,"prior",5,3,18,10
7659,128350,"prior",2,1,11,5
9788,128354,"prior",29,2,8,7
8060,128366,"prior",18,6,18,1
9271,128388,"prior",48,0,13,2
8267,128480,"prior",6,3,14,30
1881,128537,"prior",1,3,16,NA
1367,128559,"prior",44,3,19,2
3818,128568,"prior",17,1,19,10
7477,128623,"prior",25,5,13,6
6925,128624,"prior",6,0,10,9
1147,128678,"prior",4,0,13,30
2106,128693,"prior",1,3,14,NA
7542,128709,"prior",7,5,9,7
378,128710,"prior",66,5,9,2
4876,128719,"prior",3,4,16,22
7449,128727,"prior",6,0,16,29
2020,128735,"prior",9,0,16,7
9074,128792,"prior",2,5,15,30
6731,128793,"prior",4,2,11,15
8483,128799,"prior",4,5,9,15
8046,128799,"prior",16,4,13,13
8456,128827,"prior",3,4,20,29
2502,128883,"prior",3,4,8,30
898,128894,"prior",11,6,7,7
4404,128965,"prior",10,3,13,2
113,128979,"prior",2,3,12,30
4502,128987,"prior",98,0,21,2
538,129024,"prior",17,0,10,11
4504,129029,"prior",15,2,9,8
4213,129044,"prior",3,2,9,7
7071,129127,"prior",9,0,16,7
1921,129131,"prior",1,1,10,NA
9943,129140,"prior",13,3,16,20
4679,129168,"prior",12,6,8,2
5645,129196,"prior",5,3,16,4
4254,129196,"prior",14,1,10,6
9603,129225,"prior",4,1,11,30
8485,129234,"prior",22,3,17,4
8662,129237,"prior",11,1,13,8
1092,129247,"prior",88,3,11,3
4280,129247,"prior",92,3,17,4
8802,129266,"prior",7,5,18,2
5196,129266,"prior",14,5,19,7
6487,129280,"prior",36,3,11,13
5402,129309,"prior",6,2,12,8
1917,129348,"prior",24,5,16,2
6335,129348,"prior",31,6,8,15
27,129389,"prior",16,6,20,14
3050,129394,"prior",2,4,14,6
345,129475,"prior",16,2,10,6
6087,129488,"prior",5,0,14,7
1557,129488,"prior",69,2,15,9
6038,129512,"prior",9,0,22,13
5763,129515,"prior",2,4,22,30
8003,129540,"prior",7,3,2,11
4030,129552,"prior",8,4,3,7
9409,129579,"prior",32,5,11,6
4393,129630,"prior",12,2,8,13
8741,129630,"prior",31,4,14,2
2744,129639,"prior",2,1,21,7
5854,129647,"prior",6,4,12,10
6309,129654,"prior",20,1,9,12
2731,129747,"prior",17,1,19,9
9325,129749,"prior",61,3,8,1
5454,129749,"prior",73,5,17,0
3043,129783,"prior",53,6,10,7
5068,129805,"prior",2,5,14,6
4299,129843,"prior",27,2,16,4
9473,129906,"prior",13,0,11,6
4400,129963,"prior",2,1,15,30
2687,129974,"prior",11,1,11,13
6857,129992,"prior",5,3,12,8
4870,130036,"prior",76,3,19,2
2038,130181,"prior",5,3,8,7
6009,130211,"prior",17,1,13,14
93,130239,"prior",15,6,10,19
2713,130245,"prior",5,2,17,21
5173,130271,"prior",61,5,19,0
3889,130284,"prior",14,0,16,5
4946,130284,"prior",34,2,14,6
9198,130295,"prior",8,5,16,30
5952,130312,"prior",2,2,9,4
5716,130326,"prior",5,2,10,6
4685,130342,"prior",64,3,8,6
3988,130510,"prior",20,2,9,21
8482,130556,"prior",13,1,8,1
7795,130571,"prior",18,2,9,7
5055,130572,"prior",1,6,15,NA
8047,130588,"prior",6,1,10,14
2000,130597,"prior",5,4,17,10
6359,130599,"prior",49,3,14,3
9948,130634,"prior",4,1,20,11
225,130657,"prior",9,1,9,22
1460,130694,"prior",8,5,9,30
9087,130696,"prior",6,3,13,8
6201,130715,"prior",2,1,12,21
760,130749,"prior",9,3,15,3
7257,130762,"prior",11,6,16,15
2148,130792,"prior",19,2,21,5
2104,130803,"prior",4,1,13,14
7439,130803,"prior",7,3,9,14
3517,130809,"prior",84,6,9,6
4683,130825,"prior",3,3,13,22
5857,130851,"prior",1,4,15,NA
1918,130868,"prior",3,3,21,9
3001,130871,"prior",21,0,12,3
4910,130915,"prior",11,2,12,13
4046,130915,"prior",38,2,23,1
6134,130915,"prior",58,1,13,23
8522,130939,"prior",48,2,10,8
6781,130967,"prior",19,4,10,6
143,130982,"prior",7,0,16,7
3633,131086,"prior",43,2,19,2
9649,131093,"prior",72,6,21,2
925,131093,"prior",94,1,10,2
1140,131110,"prior",8,3,18,23
836,131119,"prior",2,5,18,3
1524,131121,"prior",8,6,17,21
4915,131125,"prior",52,5,12,15
9492,131138,"prior",8,1,16,12
6141,131235,"prior",9,1,18,29
3969,131309,"prior",3,0,20,14
2426,131368,"prior",33,1,14,3
6449,131376,"prior",22,5,10,15
9561,131399,"prior",4,4,9,7
2797,131416,"prior",48,4,18,2
5093,131526,"prior",9,4,14,8
241,131535,"prior",2,2,18,13
1084,131593,"prior",41,0,12,7
3420,131597,"prior",3,6,17,21
660,131699,"prior",15,5,13,1
3557,131726,"prior",29,0,9,14
8504,131771,"prior",2,2,14,5
332,131796,"prior",9,6,9,7
4911,131841,"prior",3,6,0,1
5012,131864,"prior",65,5,11,1
4149,131865,"prior",25,0,11,2
5793,131880,"prior",24,3,12,6
7843,131893,"prior",7,5,13,30
9324,131905,"prior",29,6,14,30
3942,131915,"prior",4,4,18,7
7666,131958,"prior",4,4,12,30
8470,131967,"prior",3,1,14,30
2224,131981,"prior",10,6,8,7
9231,132007,"prior",35,4,22,5
6607,132021,"prior",6,5,17,18
6109,132026,"prior",4,3,15,17
1496,132057,"prior",17,1,10,15
6838,132066,"prior",27,1,13,13
6984,132069,"prior",3,6,21,8
3531,132077,"prior",1,2,10,NA
4749,132187,"prior",16,2,16,5
4956,132251,"prior",3,6,18,24
6452,132276,"prior",4,4,8,8
1580,132282,"prior",38,4,18,6
5684,132328,"prior",1,0,19,NA
8065,132379,"prior",1,6,16,NA
5035,132379,"prior",9,1,20,22
4833,132402,"prior",16,2,17,6
6973,132507,"prior",4,6,15,20
3896,132519,"prior",4,1,7,11
1493,132566,"prior",36,1,11,30
1258,132581,"prior",25,4,19,16
9605,132582,"prior",4,6,11,12
6495,132628,"prior",9,4,10,6
2422,132640,"prior",2,0,15,18
2552,132668,"prior",30,0,8,14
441,132697,"prior",5,1,13,7
5822,132703,"prior",80,3,18,6
3425,132704,"prior",13,0,13,14
3080,132729,"prior",1,0,10,NA
9730,132771,"prior",17,2,16,11
4243,132815,"prior",5,6,12,21
3755,132823,"prior",8,4,15,17
994,132836,"prior",22,5,16,30
1205,132844,"prior",21,3,10,15
3261,132846,"prior",7,1,18,30
800,132856,"prior",3,5,7,3
6523,132863,"prior",30,1,7,6
5164,132875,"prior",15,4,7,3
996,132877,"prior",1,1,15,NA
9529,132910,"prior",3,0,23,15
8353,132940,"prior",15,3,8,6
6565,132941,"prior",3,0,18,6
6316,132942,"prior",19,2,14,21
7654,132957,"prior",44,3,9,7
1652,133016,"prior",9,3,17,5
8371,133056,"prior",1,5,9,NA
512,133066,"prior",12,2,16,2
2678,133077,"prior",2,3,22,9
1130,133088,"prior",22,5,13,5
7943,133107,"prior",4,6,15,6
6221,133139,"prior",7,1,13,29
6704,133159,"prior",21,3,16,7
566,133183,"prior",4,1,19,11
1888,133196,"prior",24,2,19,2
8787,133233,"prior",6,0,10,7
5429,133235,"prior",40,5,19,10
6397,133367,"prior",2,1,14,13
5578,133398,"prior",6,2,17,30
6965,133413,"prior",3,3,10,5
7555,133414,"prior",13,3,20,6
3161,133447,"prior",49,1,8,4
3580,133464,"prior",10,6,8,7
1044,133484,"prior",2,3,9,14
3856,133515,"prior",6,3,20,19
3350,133522,"prior",34,3,9,8
9745,133590,"prior",50,4,15,8
9865,133642,"prior",26,2,14,4
5744,133695,"prior",9,0,14,11
2761,133716,"prior",34,3,16,4
7936,133806,"prior",2,2,9,2
193,133810,"prior",8,0,11,7
992,133810,"prior",57,0,12,4
315,133849,"prior",33,2,16,3
9186,133886,"prior",18,0,15,15
2005,133892,"prior",32,1,11,16
9052,133918,"prior",18,3,0,7
4922,133925,"prior",9,3,10,10
8063,133942,"prior",45,1,13,2
4197,133983,"prior",44,1,16,3
4459,134003,"prior",45,1,15,3
4017,134011,"prior",19,3,12,5
8102,134040,"prior",7,6,19,29
9774,134136,"prior",3,2,10,4
6879,134195,"prior",10,1,13,4
8029,134202,"prior",17,3,8,6
4112,134204,"prior",21,5,15,18
1018,134226,"prior",13,2,16,20
2113,134240,"prior",14,6,14,4
9577,134305,"prior",9,0,12,21
4376,134330,"prior",15,1,14,3
5965,134353,"prior",29,5,12,4
2604,134374,"prior",36,0,18,4
8015,134385,"prior",5,6,12,14
7752,134391,"prior",10,0,13,30
4278,134411,"prior",3,1,12,3
4803,134412,"prior",10,2,7,11
3553,134421,"prior",22,6,10,7
7649,134430,"prior",4,5,14,21
9256,134458,"prior",2,0,16,3
6527,134465,"prior",20,6,21,7
5861,134465,"prior",37,2,21,3
9768,134473,"prior",12,0,10,15
7409,134476,"prior",10,3,16,3
5363,134478,"prior",22,2,12,3
9100,134511,"prior",47,6,9,4
4471,134535,"prior",8,1,13,7
3987,134538,"prior",1,2,13,NA
8204,134538,"prior",8,1,10,7
2275,134540,"prior",5,1,21,2
7890,134550,"prior",1,5,23,NA
2726,134567,"prior",1,2,7,NA
1349,134597,"prior",53,5,14,6
1298,134604,"prior",68,6,11,3
7691,134613,"prior",12,5,13,8
941,134625,"prior",18,0,7,25
7030,134651,"prior",38,5,14,4
3053,134740,"prior",3,0,15,6
3622,134782,"prior",1,6,16,NA
1710,134790,"prior",7,3,14,2
5165,134805,"prior",25,0,15,15
7801,134834,"prior",4,2,11,4
2607,134883,"prior",4,6,9,2
2831,134892,"prior",3,5,12,8
5021,134931,"prior",6,1,15,18
4845,134946,"prior",12,6,22,6
7214,134968,"prior",29,0,14,7
5549,134984,"prior",67,0,9,1
5885,134989,"prior",15,0,21,6
2866,135004,"prior",12,5,23,17
5321,135041,"prior",13,5,16,26
5924,135043,"prior",10,0,11,4
6227,135052,"prior",5,0,13,30
2059,135062,"prior",8,0,17,7
4791,135145,"prior",17,6,11,10
8855,135168,"prior",4,0,16,25
2917,135169,"prior",18,0,13,15
6347,135190,"prior",23,6,16,7
2305,135199,"prior",19,2,16,9
8124,135258,"prior",9,0,11,12
1988,135260,"prior",2,2,14,5
8625,135347,"prior",4,2,11,7
7612,135367,"prior",6,5,11,5
8249,135385,"prior",27,2,22,9
5172,135410,"prior",26,0,21,7
2969,135419,"prior",18,1,13,6
2401,135432,"prior",29,2,13,15
10,135442,"prior",4,6,8,8
1296,135521,"prior",5,1,10,30
9987,135548,"prior",32,6,18,7
7915,135628,"prior",4,5,15,5
6208,135633,"prior",4,3,18,23
5775,135640,"prior",9,6,13,1
4434,135660,"prior",2,0,8,30
6229,135683,"prior",18,4,17,4
4311,135761,"prior",28,2,7,4
3380,135783,"prior",7,1,9,30
8398,135833,"prior",2,4,8,8
649,135836,"prior",1,4,7,NA
664,135845,"prior",4,0,12,7
627,135886,"prior",41,4,18,6
9284,135894,"prior",11,5,17,6
9752,135897,"prior",8,0,13,15
8722,135924,"prior",5,1,20,17
6300,135945,"prior",41,3,17,14
5313,135976,"prior",3,3,10,7
3076,135998,"prior",3,0,15,3
6450,136017,"prior",55,2,9,12
2138,136030,"prior",2,2,9,21
1763,136057,"prior",7,2,17,15
3569,136066,"prior",76,4,15,3
3107,136092,"prior",4,4,17,1
8480,136112,"prior",10,4,17,4
8292,136118,"prior",1,2,18,NA
2416,136130,"prior",25,3,14,3
1935,136134,"prior",48,4,0,17
118,136173,"prior",20,4,21,3
4399,136184,"prior",24,4,7,4
7965,136209,"prior",1,2,16,NA
4365,136227,"prior",8,0,9,20
6619,136229,"prior",4,0,17,14
9763,136242,"prior",16,6,13,8
3045,136245,"prior",7,4,10,30
1898,136253,"prior",25,6,5,3
1954,136256,"prior",6,3,11,30
9628,136288,"prior",8,4,14,3
8036,136300,"prior",60,5,9,4
8172,136307,"prior",26,3,15,2
7152,136393,"prior",39,0,16,11
2793,136402,"prior",16,4,16,5
6801,136419,"prior",4,5,16,6
8308,136446,"prior",11,0,17,30
4461,136448,"prior",38,5,14,4
8484,136503,"prior",18,4,1,8
6611,136534,"prior",1,6,0,NA
6005,136534,"prior",22,5,13,11
3356,136558,"prior",71,3,9,1
8294,136571,"prior",3,2,9,23
7686,136583,"prior",16,0,19,18
8737,136594,"prior",1,1,13,NA
5087,136598,"prior",4,0,17,7
7772,136632,"prior",9,2,11,8
1450,136645,"prior",15,3,11,8
6950,136659,"prior",12,5,16,3
4214,136680,"prior",26,3,11,6
5378,136737,"prior",68,1,14,6
5005,136819,"prior",3,0,16,30
8351,136864,"prior",9,2,17,9
6466,136872,"prior",3,5,11,8
7606,136953,"prior",8,4,17,5
1019,136972,"prior",13,1,9,9
9034,137023,"prior",4,3,7,12
4161,137055,"prior",6,5,9,7
5768,137087,"prior",11,6,10,7
7887,137095,"prior",7,4,10,6
2667,137112,"prior",2,6,17,28
1626,137115,"prior",8,0,10,30
7631,137121,"prior",4,6,12,18
585,137128,"prior",5,0,18,7
4947,137183,"prior",20,6,9,19
9945,137255,"prior",63,1,8,5
1692,137276,"prior",79,2,10,1
1469,137342,"prior",5,3,18,16
59,137346,"prior",8,1,19,11
5928,137346,"prior",9,5,18,30
288,137357,"prior",41,2,7,5
4842,137357,"prior",62,3,12,4
9331,137366,"prior",4,2,9,5
2447,137374,"prior",17,3,8,14
717,137387,"prior",15,0,13,30
7681,137393,"prior",15,2,21,0
7189,137410,"prior",80,1,10,6
4742,137426,"prior",6,5,10,18
647,137453,"prior",45,3,16,1
3836,137456,"prior",16,1,7,9
1719,137464,"prior",9,3,6,2
8390,137493,"prior",3,5,11,14
6990,137501,"prior",6,4,16,8
3174,137520,"prior",7,3,10,10
4303,137521,"prior",30,0,10,2
230,137575,"prior",7,2,9,7
3683,137594,"prior",11,2,11,15
1619,137624,"prior",3,4,20,15
7817,137629,"prior",88,4,10,6
3163,137639,"prior",88,6,11,5
2280,137651,"prior",17,1,22,16
2243,137658,"prior",57,1,20,1
3827,137672,"prior",4,2,12,22
6488,137681,"prior",10,4,13,5
4052,137688,"prior",17,3,20,25
9072,137693,"prior",4,4,17,1
431,137716,"prior",39,1,11,8
2183,137771,"prior",31,5,12,11
3493,137771,"prior",48,1,8,7
5175,137796,"prior",11,6,2,12
9569,137918,"prior",6,5,10,7
7662,137927,"prior",7,3,13,12
3526,137942,"prior",8,1,19,12
1491,137989,"prior",8,6,20,9
9597,137995,"prior",11,5,16,10
5170,138013,"prior",7,2,18,2
5754,138031,"prior",2,2,12,4
8977,138056,"prior",1,4,13,NA
3273,138095,"prior",6,3,9,7
8633,138126,"prior",54,1,9,1
5136,138149,"prior",5,2,19,20
3370,138149,"prior",27,1,16,2
5888,138168,"prior",2,6,11,30
2748,138171,"prior",4,5,8,6
4824,138173,"prior",7,6,18,13
6366,138184,"prior",18,6,16,16
1125,138241,"prior",2,4,12,3
5301,138246,"prior",22,2,7,17
6553,138259,"prior",2,2,17,18
1464,138304,"prior",33,0,13,7
8463,138404,"prior",60,3,14,5
4908,138431,"prior",3,0,3,30
6554,138433,"prior",18,0,13,6
5103,138434,"prior",13,1,11,5
7540,138499,"prior",8,0,14,7
3016,138535,"prior",13,0,17,30
6560,138537,"prior",26,5,7,1
1934,138540,"prior",4,6,14,30
3552,138549,"prior",6,1,16,6
1295,138586,"prior",29,1,13,4
5215,138602,"prior",31,1,9,8
1232,138638,"prior",9,4,16,28
1768,138640,"prior",4,3,19,3
4576,138644,"prior",7,6,18,7
7980,138645,"prior",3,4,1,11
8567,138661,"prior",1,4,9,NA
3131,138698,"prior",14,0,16,30
536,138768,"prior",1,1,9,NA
4769,138790,"prior",5,3,16,5
4617,138791,"prior",18,3,8,1
648,138800,"prior",28,6,0,6
5340,138801,"prior",34,3,16,15
6592,138801,"prior",38,1,8,8
7605,138820,"prior",11,3,20,8
9474,138857,"prior",18,0,8,30
2868,138883,"prior",11,4,0,21
9663,138935,"prior",8,1,20,2
4531,138946,"prior",12,2,16,30
7414,138948,"prior",49,0,15,0
3554,138964,"prior",15,1,10,14
8453,139009,"prior",43,3,15,0
4656,139011,"prior",72,1,10,7
9,139016,"prior",14,0,19,5
9732,139022,"prior",20,5,3,8
6768,139050,"prior",3,1,18,4
7323,139129,"prior",5,4,20,30
3482,139140,"prior",9,1,15,8
5842,139140,"prior",20,0,9,26
4300,139142,"prior",10,3,11,17
8425,139154,"prior",10,0,13,5
2663,139178,"prior",31,0,16,3
787,139178,"prior",59,5,18,1
3658,139275,"prior",2,4,15,29
3810,139292,"prior",32,5,13,2
2306,139308,"prior",27,6,11,16
8509,139315,"prior",5,5,13,2
3681,139326,"prior",30,3,19,9
9379,139359,"prior",22,4,12,5
810,139365,"prior",45,6,14,3
5681,139371,"prior",2,6,23,2
265,139432,"prior",38,0,9,9
8994,139436,"prior",4,3,12,13
3122,139453,"prior",74,0,16,5
4096,139469,"prior",16,1,10,14
2624,139506,"prior",78,5,18,5
3795,139513,"prior",14,1,9,24
4091,139517,"prior",13,0,12,30
9681,139589,"prior",14,0,11,7
498,139602,"prior",10,1,14,12
7830,139609,"prior",37,4,10,5
5258,139614,"prior",30,6,16,8
5248,139652,"prior",97,5,8,3
5221,139724,"prior",8,6,9,14
5585,139740,"prior",21,6,13,8
7188,139768,"prior",17,1,17,8
2097,139771,"prior",6,5,16,25
6755,139776,"prior",31,2,6,7
5443,139891,"prior",11,1,9,9
4416,139891,"prior",20,1,14,12
7883,139973,"prior",10,0,11,8
1374,139982,"prior",1,5,18,NA
6538,140014,"prior",35,5,18,6
9395,140020,"prior",20,3,0,6
2090,140055,"prior",2,5,11,16
1945,140134,"prior",8,4,20,3
6570,140147,"prior",1,5,14,NA
2817,140173,"prior",17,1,1,20
7775,140186,"prior",2,6,14,30
7665,140187,"prior",11,6,16,3
2829,140194,"prior",1,3,15,NA
8345,140200,"prior",12,6,7,28
1164,140309,"prior",3,5,19,6
467,140348,"prior",8,6,10,22
5064,140356,"prior",34,2,12,3
8833,140395,"prior",47,0,10,2
4475,140395,"prior",75,1,13,1
5850,140395,"prior",93,5,15,2
9497,140400,"prior",38,6,13,5
4930,140404,"prior",3,3,5,30
8469,140437,"prior",6,2,14,12
8696,140440,"prior",24,2,16,5
6497,140460,"prior",14,4,16,6
8559,140464,"prior",29,6,12,13
716,140474,"prior",2,6,8,8
3064,140474,"prior",37,0,11,7
8323,140563,"prior",33,1,16,5
1824,140567,"prior",25,0,14,15
4560,140576,"prior",7,5,19,0
455,140595,"prior",10,1,15,5
357,140609,"prior",9,5,17,2
2314,140718,"prior",7,5,10,18
8097,140728,"prior",11,6,5,5
2394,140742,"prior",20,1,17,13
1064,140753,"prior",73,5,11,1
9213,140807,"prior",15,4,12,3
6566,140809,"prior",20,0,14,3
3704,140809,"prior",59,5,13,0
6114,140839,"prior",4,6,10,16
5385,140873,"prior",22,1,17,2
5266,140915,"prior",4,0,17,5
8591,140919,"prior",17,1,10,14
7192,140931,"prior",18,3,8,19
7663,140950,"prior",20,5,16,5
794,141026,"prior",23,0,15,8
3806,141045,"prior",12,4,12,12
181,141062,"prior",19,0,16,15
1028,141075,"prior",51,1,8,4
7012,141094,"prior",15,5,23,3
7785,141098,"prior",12,0,19,6
6457,141145,"prior",5,3,8,20
6232,141167,"prior",7,4,11,1
8987,141190,"prior",22,0,14,8
6647,141242,"prior",16,1,16,5
4485,141251,"prior",43,4,20,17
2195,141267,"prior",2,3,17,11
8626,141304,"prior",13,4,7,14
7426,141314,"prior",30,5,16,8
9702,141331,"prior",70,0,16,7
5441,141346,"prior",3,4,11,3
8697,141346,"prior",8,5,13,0
107,141357,"prior",33,3,20,6
4180,141374,"prior",19,2,20,10
546,141401,"prior",18,2,11,4
9471,141404,"prior",9,1,15,26
8580,141419,"prior",60,3,20,1
6657,141434,"prior",24,2,15,7
533,141438,"prior",7,6,18,11
4132,141464,"prior",12,0,13,7
9143,141557,"prior",3,3,11,4
9984,141566,"prior",5,6,17,1
5406,141574,"prior",23,0,10,13
5284,141583,"prior",33,1,12,6
1049,141585,"prior",9,1,20,10
3246,141603,"prior",11,6,16,3
829,141625,"prior",7,1,10,7
7568,141627,"prior",15,3,16,6
5110,141668,"prior",8,5,12,30
2703,141720,"prior",17,3,12,6
7091,141736,"prior",21,3,12,2
3264,141765,"prior",7,0,17,0
9117,141775,"prior",3,1,12,30
9235,141822,"prior",4,5,21,21
7673,141854,"prior",16,2,13,12
9983,141875,"prior",3,2,1,6
8014,141880,"prior",5,6,13,19
5327,141912,"prior",31,0,7,14
7098,141936,"prior",3,2,12,4
4792,141985,"prior",14,6,13,30
6992,141999,"prior",41,3,16,3
9826,141999,"prior",46,2,18,1
4934,142015,"prior",6,0,17,30
1209,142019,"prior",14,5,15,17
6863,142019,"prior",32,2,10,7
1614,142031,"prior",1,3,19,NA
4385,142034,"prior",70,6,9,2
781,142038,"prior",1,2,14,NA
1417,142040,"prior",5,0,11,30
2825,142090,"prior",22,3,11,6
4022,142090,"prior",25,1,10,7
1646,142095,"prior",18,5,11,7
8152,142131,"prior",41,0,13,7
7354,142150,"prior",2,1,8,30
1542,142152,"prior",7,6,22,6
2066,142157,"prior",2,3,20,4
8771,142160,"prior",8,4,9,3
7573,142185,"prior",11,0,11,21
2760,142186,"prior",3,5,18,24
715,142186,"prior",8,0,11,4
4040,142222,"prior",16,0,17,12
8237,142228,"prior",4,2,7,6
4836,142249,"prior",4,6,13,15
3305,142254,"prior",1,0,9,NA
7118,142254,"prior",6,5,14,4
6197,142277,"prior",17,5,15,4
